X_id,year,month,week,wday,day,hour,minute,DOS,DOS_MONTH,DOS_QUARTER,DOS_WEEKNUMBER,DOS_WEEKDAY,DOS_MINUTE,DOS_HOUR,DOS_DAY,DOS_YEAR
5d355d2d2d06e7485a3253ef,2019,7,29,1,21,22,30,30:51.0,7,3,29,7,30,22,21,2019
5d355dbf2d06e7485a3253f7,2019,7,29,1,21,23,2,02:58.0,7,3,29,7,2,23,21,2019
5d357fe42d06e7485a325415,2019,7,29,2,22,0,25,25:32.0,7,3,30,1,25,0,22,2019
5d3580ac2d06e7485a32541d,2019,7,29,1,21,22,55,55:09.0,7,3,29,7,55,22,21,2019
5d3680b6d318ec7dccd6dd5a,2019,7,29,2,22,22,0,00:04.0,7,3,30,1,0,22,22,2019
5d368216d318ec7dccd6dd62,2019,7,29,2,22,21,52,52:13.0,7,3,30,1,52,21,22,2019
5d3682ded318ec7dccd6dd71,2019,7,29,2,22,21,55,55:50.0,7,3,30,1,55,21,22,2019
5d368444d318ec7dccd6dd88,2019,7,29,2,22,22,23,23:36.0,7,3,30,1,23,22,22,2019
5d3686b5d318ec7dccd6dd97,2019,7,29,2,22,23,45,45:56.0,7,3,30,1,45,23,22,2019
5d368f37d318ec7dccd6ddcc,2019,7,29,2,22,22,8,08:54.0,7,3,30,1,8,22,22,2019
5d3691a1d318ec7dccd6dde3,2019,7,29,2,22,22,10,10:35.0,7,3,30,1,10,22,22,2019
5d3694a9d318ec7dccd6ddf9,2019,7,29,2,22,20,40,40:17.0,7,3,30,1,40,20,22,2019
5d36993ad318ec7dccd6de21,2019,7,30,3,23,0,12,12:28.0,7,3,30,2,12,0,23,2019
5d369b09d318ec7dccd6de3e,2019,7,29,2,22,23,36,36:22.0,7,3,30,1,36,23,22,2019
5d369c5fd318ec7dccd6de46,2019,7,30,3,23,0,20,20:35.0,7,3,30,2,20,0,23,2019
5d369cfed318ec7dccd6de56,2019,7,29,2,22,22,5,05:37.0,7,3,30,1,5,22,22,2019
5d36b473d318ec7dccd6df02,2019,7,29,2,22,23,15,15:41.0,7,3,30,1,15,23,22,2019
5d36b54cd318ec7dccd6df0a,2019,7,29,2,22,23,38,38:36.0,7,3,30,1,38,23,22,2019
5d36d286d318ec7dccd6df2e,2019,7,29,2,22,22,52,52:08.0,7,3,30,1,52,22,22,2019
5d371adbdce64787ff042696,2019,7,30,3,23,4,30,30:50.0,7,3,30,2,30,4,23,2019
5d37b99adce64787ff042bb4,2019,7,30,3,23,21,48,48:01.0,7,3,30,2,48,21,23,2019
5d37d4c1dce64787ff042c6d,2019,7,30,3,23,22,20,20:10.0,7,3,30,2,20,22,23,2019
5d37d62edce64787ff042c75,2019,7,30,3,23,22,41,41:46.0,7,3,30,2,41,22,23,2019
5d37d9fddce64787ff042c85,2019,7,30,3,23,20,56,56:51.0,7,3,30,2,56,20,23,2019
5d37dd81dce64787ff042caa,2019,7,30,3,23,21,30,30:24.0,7,3,30,2,30,21,23,2019
5d37dfdddce64787ff042cba,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d37e173dce64787ff042cc9,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d37e2b4dce64787ff042cd1,2019,7,30,3,23,23,2,02:59.0,7,3,30,2,2,23,23,2019
5d37e34fdce64787ff042cd9,2019,7,30,3,23,23,35,35:22.0,7,3,30,2,35,23,23,2019
5d37e3e7dce64787ff042ce1,2019,7,30,3,23,20,45,45:12.0,7,3,30,2,45,20,23,2019
5d37e50bdce64787ff042ce9,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d37e5e4dce64787ff042d08,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d37f3b7dce64787ff042d4c,2019,7,30,3,23,23,19,19:48.0,7,3,30,2,19,23,23,2019
5d37f46fdce64787ff042d5b,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d37f569dce64787ff042d71,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d37f742dce64787ff042d8e,2019,7,30,3,23,22,23,23:14.0,7,3,30,2,23,22,23,2019
5d37f8d8dce64787ff042d96,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d37fc24dce64787ff042dad,2019,7,30,3,23,22,43,43:24.0,7,3,30,2,43,22,23,2019
5d37fdacdce64787ff042db5,2019,7,30,3,23,23,3,03:56.0,7,3,30,2,3,23,23,2019
5d38183ddce64787ff042dfe,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d390b9fdce64787ff0434a3,2019,7,30,4,24,21,50,50:43.0,7,3,30,3,50,21,24,2019
5d391fbbdce64787ff043528,2019,7,30,4,24,21,15,15:56.0,7,3,30,3,15,21,24,2019
5d392079dce64787ff043530,2019,7,30,4,24,22,7,07:21.0,7,3,30,3,7,22,24,2019
5d392122dce64787ff043538,2019,7,30,4,24,22,0,00:23.0,7,3,30,3,0,22,24,2019
5d3921e0dce64787ff043540,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d3923dddce64787ff043548,2019,7,30,4,24,21,39,39:15.0,7,3,30,3,39,21,24,2019
5d39256cdce64787ff043558,2019,7,30,4,24,22,15,15:58.0,7,3,30,3,15,22,24,2019
5d392665dce64787ff043560,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d3927b3dce64787ff043570,2019,7,30,4,24,22,39,39:40.0,7,3,30,3,39,22,24,2019
5d39286adce64787ff043578,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d392996dce64787ff043580,2019,7,30,4,24,23,25,25:14.0,7,3,30,3,25,23,24,2019
5d392ae1dce64787ff043588,2019,7,30,4,24,23,0,00:40.0,7,3,30,3,0,23,24,2019
5d392cd6dce64787ff043597,2019,7,30,4,24,23,57,57:27.0,7,3,30,3,57,23,24,2019
5d392dc2dce64787ff04359f,2019,7,30,4,24,23,48,48:46.0,7,3,30,3,48,23,24,2019
5d392ec9dce64787ff0435bf,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d39302bdce64787ff0435e4,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d393620dce64787ff0435fb,2019,7,30,4,24,23,28,28:28.0,7,3,30,3,28,23,24,2019
5d393757dce64787ff043611,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d3939dfdce64787ff04362f,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d393b50dce64787ff043637,2019,7,30,4,24,22,14,14:55.0,7,3,30,3,14,22,24,2019
5d393c4ddce64787ff04363f,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d394010dce64787ff04365c,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d394275dce64787ff043681,2019,7,30,4,24,22,48,48:32.0,7,3,30,3,48,22,24,2019
5d394a07dce64787ff04369f,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d397abbdce64787ff043728,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d398e4edce64787ff043770,2019,7,30,5,25,3,50,50:17.0,7,3,30,4,50,3,25,2019
5d39c421dce64787ff043862,2019,7,30,5,25,4,52,52:13.0,7,3,30,4,52,4,25,2019
5d3a723cdce64787ff043eaa,2019,7,30,5,25,21,31,31:27.0,7,3,30,4,31,21,25,2019
5d3a72f7dce64787ff043eba,2019,7,30,5,25,21,35,35:58.0,7,3,30,4,35,21,25,2019
5d3a73cedce64787ff043ec2,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d3a749fdce64787ff043ed2,2019,7,30,5,25,21,30,30:30.0,7,3,30,4,30,21,25,2019
5d3a79e4dce64787ff043ee9,2019,7,30,5,25,20,55,55:20.0,7,3,30,4,55,20,25,2019
5d3a7ed3dce64787ff043f18,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d3a821edce64787ff043f27,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d3a82bcdce64787ff043f2f,2019,7,30,5,25,21,35,35:39.0,7,3,30,4,35,21,25,2019
5d3a83cbdce64787ff043f3e,2019,7,30,5,25,21,42,42:42.0,7,3,30,4,42,21,25,2019
5d3a8e1cdce64787ff043f73,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d3a8efedce64787ff043f7b,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d3a91b5dce64787ff043f8b,2019,7,30,5,25,22,45,45:36.0,7,3,30,4,45,22,25,2019
5d3a937adce64787ff043f9a,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d3a945fdce64787ff043fa2,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d3a9a2adce64787ff043fc6,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d3ac0c7dce64787ff044034,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d3baae7dce64787ff04466b,2019,7,30,6,26,21,34,34:25.0,7,3,30,5,34,21,26,2019
5d3bb372dce64787ff0446c6,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d3bc019dce64787ff0446de,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d3bc1f2dce64787ff044704,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d3bc3a4dce64787ff04470c,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d3bdab9dce64787ff044787,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d3bdbffdce64787ff044796,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d3bdec0dce64787ff0447ad,2019,7,30,7,27,1,2,02:52.0,7,3,30,6,2,1,27,2019
5d3bdf7ddce64787ff0447b5,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d3be066dce64787ff0447bd,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d3be17ddce64787ff0447c5,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d3be4e1dce64787ff0447db,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d3be60edce64787ff0447e3,2019,7,30,6,26,21,29,29:08.0,7,3,30,5,29,21,26,2019
5d3bfb2adce64787ff044802,2019,7,30,6,26,23,8,08:13.0,7,3,30,5,8,23,26,2019
5d3c0d5bdce64787ff044836,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d3d011fdce64787ff044f52,2019,7,30,7,27,21,18,18:07.0,7,3,30,6,18,21,27,2019
5d3d0872dce64787ff044f7f,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d3d09c2dce64787ff044f8e,2019,7,30,7,27,21,7,07:56.0,7,3,30,6,7,21,27,2019
5d3d0b08dce64787ff044f96,2019,7,30,7,27,21,50,50:59.0,7,3,30,6,50,21,27,2019
5d3d1463dce64787ff044fc5,2019,7,30,7,27,23,7,07:55.0,7,3,30,6,7,23,27,2019
5d3d16d6dce64787ff044fdc,2019,7,30,7,27,23,5,05:16.0,7,3,30,6,5,23,27,2019
5d3d23bedce64787ff04501a,2019,7,30,7,27,22,59,59:52.0,7,3,30,6,59,22,27,2019
5d3d24d5dce64787ff045022,2019,7,30,7,27,22,50,50:30.0,7,3,30,6,50,22,27,2019
5d3d2638dce64787ff04502a,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d3d2743dce64787ff045032,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d3d2da0dce64787ff045042,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d3d2e9cdce64787ff04504a,2019,7,30,7,27,23,27,27:27.0,7,3,30,6,27,23,27,2019
5d3d31c6dce64787ff045052,2019,7,30,7,27,23,45,45:03.0,7,3,30,6,45,23,27,2019
5d3d32dfdce64787ff04505a,2019,7,30,7,27,20,50,50:44.0,7,3,30,6,50,20,27,2019
5d3d33b0dce64787ff045062,2019,7,30,7,27,20,55,55:28.0,7,3,30,6,55,20,27,2019
5d3d3c59dce64787ff045082,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d3d4382dce64787ff045092,2019,7,30,7,27,22,45,45:19.0,7,3,30,6,45,22,27,2019
5d3d4467dce64787ff04509a,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d3d48a2dce64787ff0450a2,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d3d49a6dce64787ff0450b2,2019,7,30,7,27,22,55,55:05.0,7,3,30,6,55,22,27,2019
5d3d4a8adce64787ff0450ba,2019,7,30,7,27,23,40,40:02.0,7,3,30,6,40,23,27,2019
5d3d4b8fdce64787ff0450c2,2019,7,30,7,27,21,48,48:21.0,7,3,30,6,48,21,27,2019
5d3d4c6adce64787ff0450ca,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d3d4d2bdce64787ff0450d2,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d3d4defdce64787ff0450da,2019,7,30,7,27,23,35,35:44.0,7,3,30,6,35,23,27,2019
5d3d4eaadce64787ff0450e2,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d3e53c2dce64787ff045878,2019,7,30,1,28,21,45,45:12.0,7,3,30,7,45,21,28,2019
5d3e6b46dce64787ff045974,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d3e774edce64787ff04599a,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d3e7875dce64787ff0459aa,2019,7,30,1,28,21,12,12:25.0,7,3,30,7,12,21,28,2019
5d3e7944dce64787ff0459b2,2019,7,30,1,28,21,8,08:03.0,7,3,30,7,8,21,28,2019
5d3e7d4cdce64787ff0459d2,2019,7,30,1,28,22,18,18:17.0,7,3,30,7,18,22,28,2019
5d3e7e08dce64787ff0459da,2019,7,30,1,28,23,6,06:21.0,7,3,30,7,6,23,28,2019
5d3e7e99dce64787ff0459e2,2019,7,30,1,28,23,27,27:49.0,7,3,30,7,27,23,28,2019
5d3e7f72dce64787ff0459ea,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d3e7feddce64787ff0459f2,2019,7,30,1,28,21,53,53:14.0,7,3,30,7,53,21,28,2019
5d3e816bdce64787ff045a01,2019,7,30,1,28,22,26,26:34.0,7,3,30,7,26,22,28,2019
5d3e8266dce64787ff045a09,2019,7,30,1,28,23,53,53:38.0,7,3,30,7,53,23,28,2019
5d3e83b4dce64787ff045a18,2019,7,30,1,28,23,5,05:37.0,7,3,30,7,5,23,28,2019
5d3e949adce64787ff045a27,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d3e9565dce64787ff045a2f,2019,7,30,1,28,22,35,35:17.0,7,3,30,7,35,22,28,2019
5d3ea3efdce64787ff045a37,2019,7,30,2,29,0,40,40:41.0,7,3,31,1,40,0,29,2019
5d3ea4c4dce64787ff045a3f,2019,7,30,1,28,23,45,45:22.0,7,3,30,7,45,23,28,2019
5d3ea57bdce64787ff045a47,2019,7,30,1,28,23,40,40:07.0,7,3,30,7,40,23,28,2019
5d3ea659dce64787ff045a4f,2019,7,30,2,29,1,15,15:12.0,7,3,31,1,15,1,29,2019
5d3ea70bdce64787ff045a57,2019,7,30,2,29,0,30,30:00.0,7,3,31,1,30,0,29,2019
5d3ea7a6dce64787ff045a5f,2019,7,30,1,28,23,30,30:46.0,7,3,30,7,30,23,28,2019
5d3eec88dce64787ff045b24,2019,7,30,2,29,4,4,04:23.0,7,3,31,1,4,4,29,2019
5d3f88fadce64787ff045ee9,2019,7,30,2,29,19,16,16:48.0,7,3,31,1,16,19,29,2019
5d3fa782dce64787ff045fb6,2019,7,30,2,29,20,48,48:48.0,7,3,31,1,48,20,29,2019
5d3fa937dce64787ff045fc6,2019,7,30,2,29,21,35,35:02.0,7,3,31,1,35,21,29,2019
5d3faf36dce64787ff045feb,2019,7,30,2,29,21,25,25:23.0,7,3,31,1,25,21,29,2019
5d3fb4a2dce64787ff045ffb,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d3fc36cdce64787ff04609b,2019,7,30,2,29,22,1,01:01.0,7,3,31,1,1,22,29,2019
5d3fc3d5dce64787ff0460a3,2019,7,30,2,29,22,34,34:55.0,7,3,31,1,34,22,29,2019
5d3fc490dce64787ff0460ab,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d3fc52fdce64787ff0460b3,2019,7,30,2,29,21,55,55:33.0,7,3,31,1,55,21,29,2019
5d3fc61cdce64787ff0460bb,2019,7,30,2,29,21,0,00:34.0,7,3,31,1,0,21,29,2019
5d3fca36dce64787ff0460f0,2019,7,30,2,29,23,5,05:50.0,7,3,31,1,5,23,29,2019
5d3fcfe5dce64787ff046106,2019,7,30,2,29,22,34,34:49.0,7,3,31,1,34,22,29,2019
5d3fd133dce64787ff04610e,2019,7,30,2,29,21,45,45:20.0,7,3,31,1,45,21,29,2019
5d3fdfd2dce64787ff04612c,2019,7,31,3,30,0,25,25:16.0,7,3,31,2,25,0,30,2019
5d3fe1a6dce64787ff046134,2019,7,31,3,30,0,11,11:36.0,7,3,31,2,11,0,30,2019
5d3fe97edce64787ff046143,2019,7,31,3,30,0,0,00:31.0,7,3,31,2,0,0,30,2019
5d3ff8dddce64787ff04616e,2019,7,31,3,30,0,28,28:11.0,7,3,31,2,28,0,30,2019
5d400622dce64787ff046176,2019,7,31,3,30,2,20,20:41.0,7,3,31,2,20,2,30,2019
5d40e7ffdce64787ff04690c,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d40ebb3dce64787ff046934,2019,7,31,3,30,20,38,38:22.0,7,3,31,2,38,20,30,2019
5d40f0b4dce64787ff04696a,2019,7,31,3,30,17,35,35:43.0,7,3,31,2,35,17,30,2019
5d40ffe0dce64787ff046a17,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d41042edce64787ff046a3d,2019,7,31,3,30,21,35,35:07.0,7,3,31,2,35,21,30,2019
5d4104eadce64787ff046a45,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d411083dce64787ff046a99,2019,7,31,3,30,20,40,40:08.0,7,3,31,2,40,20,30,2019
5d4112b3dce64787ff046ab0,2019,7,31,3,30,20,45,45:22.0,7,3,31,2,45,20,30,2019
5d411b5fdce64787ff046ac8,2019,7,31,3,30,21,37,37:00.0,7,3,31,2,37,21,30,2019
5d411c8fdce64787ff046ad0,2019,7,31,3,30,21,50,50:50.0,7,3,31,2,50,21,30,2019
5d411de3dce64787ff046ad8,2019,7,31,3,30,21,11,11:44.0,7,3,31,2,11,21,30,2019
5d411ea2dce64787ff046ae0,2019,7,31,3,30,23,18,18:20.0,7,3,31,2,18,23,30,2019
5d411f24dce64787ff046ae8,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d41219ddce64787ff046af7,2019,7,31,3,30,23,24,24:40.0,7,3,31,2,24,23,30,2019
5d41267cdce64787ff046b16,2019,7,31,3,30,21,47,47:07.0,7,3,31,2,47,21,30,2019
5d413909dce64787ff046b36,2019,7,31,3,30,22,19,19:39.0,7,3,31,2,19,22,30,2019
5d413b9adce64787ff046b45,2019,7,31,3,30,22,17,17:32.0,7,3,31,2,17,22,30,2019
5d413c7edce64787ff046b54,2019,7,31,3,30,22,42,42:59.0,7,3,31,2,42,22,30,2019
5d413d88dce64787ff046b5c,2019,7,31,3,30,21,35,35:24.0,7,3,31,2,35,21,30,2019
5d41567adce64787ff046bdd,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d4162c3dce64787ff046bed,2019,7,31,4,31,2,39,39:30.0,7,3,31,3,39,2,31,2019
5d4198d2dce64787ff046ca5,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d424187facb8fcc57f1187c,2019,7,31,4,31,20,30,30:16.0,7,3,31,3,30,20,31,2019
5d424a32facb8fcc57f118cc,2019,7,31,4,31,21,30,30:51.0,7,3,31,3,30,21,31,2019
5d425108facb8fcc57f1192d,2019,7,31,4,31,22,14,14:17.0,7,3,31,3,14,22,31,2019
5d4255e5facb8fcc57f11945,2019,7,31,4,31,22,35,35:13.0,7,3,31,3,35,22,31,2019
5d4257aefacb8fcc57f11955,2019,7,31,4,31,22,5,05:25.0,7,3,31,3,5,22,31,2019
5d425d53facb8fcc57f119b1,2019,7,31,4,31,23,10,10:24.0,7,3,31,3,10,23,31,2019
5d4269f1facb8fcc57f119f7,2019,7,31,4,31,20,30,30:22.0,7,3,31,3,30,20,31,2019
5d426a72facb8fcc57f119ff,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d426b2cfacb8fcc57f11a07,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d426e24facb8fcc57f11a1e,2019,8,31,5,1,0,23,23:43.0,8,3,31,4,23,0,1,2019
5d426e9bfacb8fcc57f11a26,2019,7,31,4,31,23,20,20:05.0,7,3,31,3,20,23,31,2019
5d4276c3facb8fcc57f11a46,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d427818facb8fcc57f11a4e,2019,7,31,4,31,23,35,35:38.0,7,3,31,3,35,23,31,2019
5d427a25facb8fcc57f11a56,2019,7,31,4,31,23,10,10:08.0,7,3,31,3,10,23,31,2019
5d429274facb8fcc57f11a75,2019,8,31,5,1,0,49,49:15.0,8,3,31,4,49,0,1,2019
5d429bb3facb8fcc57f11a7d,2019,8,31,5,1,0,5,05:16.0,8,3,31,4,5,0,1,2019
5d42a2b5facb8fcc57f11ad2,2019,8,31,5,1,0,15,15:47.0,8,3,31,4,15,0,1,2019
5d42a3a5facb8fcc57f11ada,2019,8,31,5,1,0,18,18:20.0,8,3,31,4,18,0,1,2019
5d42a450facb8fcc57f11ae2,2019,7,31,4,31,23,38,38:24.0,7,3,31,3,38,23,31,2019
5d439230facb8fcc57f12121,2019,8,31,5,1,20,40,40:21.0,8,3,31,4,40,20,1,2019
5d439450facb8fcc57f12140,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d439d73facb8fcc57f121e0,2019,8,31,5,1,21,41,41:01.0,8,3,31,4,41,21,1,2019
5d43a1b9facb8fcc57f121e8,2019,8,31,5,1,21,30,30:50.0,8,3,31,4,30,21,1,2019
5d43a255facb8fcc57f121f0,2019,8,31,5,1,22,0,00:40.0,8,3,31,4,0,22,1,2019
5d43a757facb8fcc57f12236,2019,8,31,5,1,21,20,20:54.0,8,3,31,4,20,21,1,2019
5d43bb8bfacb8fcc57f12309,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d43c26dfacb8fcc57f123f9,2019,8,31,6,2,0,51,51:58.0,8,3,31,5,51,0,2,2019
5d43cd5bfacb8fcc57f1242f,2019,8,31,6,2,1,10,10:02.0,8,3,31,5,10,1,2,2019
5d43d091facb8fcc57f1243f,2019,8,31,6,2,0,15,15:09.0,8,3,31,5,15,0,2,2019
5d43d2b6facb8fcc57f1244e,2019,8,31,5,1,23,19,19:25.0,8,3,31,4,19,23,1,2019
5d43d8f8facb8fcc57f1246c,2019,8,31,6,2,2,10,10:08.0,8,3,31,5,10,2,2,2019
5d4409ecfacb8fcc57f12577,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d44de8ffacb8fcc57f12b2e,2019,8,31,6,2,20,10,10:15.0,8,3,31,5,10,20,2,2019
5d44dfaffacb8fcc57f12b3d,2019,8,31,6,2,20,49,49:14.0,8,3,31,5,49,20,2,2019
5d44f25dfacb8fcc57f12c0b,2019,8,31,6,2,21,5,05:15.0,8,3,31,5,5,21,2,2019
5d44f2a0facb8fcc57f12c13,2019,8,31,6,2,21,7,07:49.0,8,3,31,5,7,21,2,2019
5d44f6f2facb8fcc57f12c3e,2019,8,31,6,2,21,30,30:40.0,8,3,31,5,30,21,2,2019
5d44f87ffacb8fcc57f12c54,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d44f9f4facb8fcc57f12c64,2019,8,31,6,2,22,46,46:24.0,8,3,31,5,46,22,2,2019
5d4506d3facb8fcc57f12c91,2019,8,31,6,2,23,37,37:03.0,8,3,31,5,37,23,2,2019
5d45083afacb8fcc57f12ca9,2019,8,31,6,2,22,0,00:46.0,8,3,31,5,0,22,2,2019
5d450994facb8fcc57f12cd8,2019,8,31,6,2,21,9,09:59.0,8,3,31,5,9,21,2,2019
5d450c3dfacb8fcc57f12d13,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d451754995556e048a5b457,2019,8,31,6,2,20,52,52:48.0,8,3,31,5,52,20,2,2019
5d451b0a995556e048a5b46f,2019,8,31,6,2,21,52,52:43.0,8,3,31,5,52,21,2,2019
5d451d18995556e048a5b48c,2019,8,31,7,3,0,23,23:45.0,8,3,31,6,23,0,3,2019
5d451edc995556e048a5b49c,2019,8,31,6,2,22,55,55:19.0,8,3,31,5,55,22,2,2019
5d451fc4995556e048a5b4a4,2019,8,31,6,2,22,15,15:42.0,8,3,31,5,15,22,2,2019
5d452060995556e048a5b4ac,2019,8,31,6,2,23,47,47:51.0,8,3,31,5,47,23,2,2019
5d452116995556e048a5b4bb,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d4521fc995556e048a5b4c3,2019,8,31,7,3,1,30,30:41.0,8,3,31,6,30,1,3,2019
5d45231d995556e048a5b4cb,2019,8,31,6,2,22,20,20:10.0,8,3,31,5,20,22,2,2019
5d452552995556e048a5b4da,2019,8,31,6,2,22,36,36:24.0,8,3,31,5,36,22,2,2019
5d4525f2995556e048a5b4e2,2019,8,31,6,2,22,19,19:52.0,8,3,31,5,19,22,2,2019
5d4528ce995556e048a5b522,2019,8,31,6,2,22,22,22:26.0,8,3,31,5,22,22,2,2019
5d452ae3995556e048a5b52a,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d4552e2995556e048a5b5b9,2019,8,31,7,3,1,42,42:24.0,8,3,31,6,42,1,3,2019
5d4636ea995556e048a5bb26,2019,8,31,7,3,21,15,15:58.0,8,3,31,6,15,21,3,2019
5d463b2a995556e048a5bb4e,2019,8,31,7,3,21,55,55:11.0,8,3,31,6,55,21,3,2019
5d464318995556e048a5bb8e,2019,8,31,7,3,22,21,21:46.0,8,3,31,6,21,22,3,2019
